span,V2ax_re,V2tang_re,T2_re,P2_re,rho2_re,s2_re,Y_tot_rotor_re
0.6196196196196196,416.18379420826204,0.0,1434.3871031838735,17.543163297398582,4.2602227714868155,1.2057960752390053,0.07043786652041407
0.6206206206206206,416.1834610628988,0.0,1434.4620403944616,17.54302698216252,4.2599671133547785,1.2058657559590698,0.07050261594158337
0.6216216216216216,416.18312728816915,0.0,1434.53711647803,17.54288546755008,4.2597098070670265,1.2059356432471067,0.07056852766591504
0.6226226226226226,416.1827928866449,0.0,1434.6123331490817,17.542738685834596,4.259450831422253,1.2060057397372579,0.07063561907521794
0.6236236236236237,416.1824578609159,0.0,1434.6876921425037,17.54258656875957,4.259190165036655,1.2060760480904358,0.0707039077694089
0.6246246246246246,416.18212221358965,0.0,1434.7631952136808,17.542429047544328,4.258927786345078,1.2061465709943333,0.0707734115681458
0.6256256256256256,416.18178594729136,0.0,1434.8388441386069,17.54226605288945,4.258663673602112,1.206217311163432,0.07084414851246258
0.6266266266266266,416.1814490646641,0.0,1434.9146407140051,17.54209751498289,4.258397804883329,1.2062882713390073,0.07091613686640545
0.6276276276276276,416.1811115683686,0.0,1434.9905867574303,17.54192336350579,4.258130158086502,1.2063594542891225,0.07098939511866986
0.6286286286286287,416.1807734610834,0.0,1435.0666841073858,17.541743527639003,4.257860710932948,1.2064308628086255,0.07106394198423768
0.6296296296296297,416.1804347455047,0.0,1435.142934623429,17.54155793606972,4.257589440968946,1.2065024997191345,0.07113979640601362
0.6306306306306306,416.1800954243468,0.0,1435.2193401862799,17.541366516998075,4.257316325567125,1.206574367869021,0.07121697755646066
0.6316316316316316,416.1797555003413,0.0,1435.295902697925,17.541169198144352,4.257041341928016,1.2066464701333874,0.07129550483923346
0.6326326326326326,416.1794149762378,0.0,1435.3726240817255,17.54096590675606,4.256764467081571,1.206718809414041,0.07137539789080924
0.6336336336336337,416.1790738548037,0.0,1435.4495062825142,17.540756569615702,4.256485677888874,1.2067913886394566,0.07145667658211535
0.6346346346346347,416.178732138824,0.0,1435.5265512667,17.540541113048416,4.256204951043803,1.2068642107647405,0.0715393610201525
0.6356356356356356,416.17838983110164,0.0,1435.6037610223614,17.540319462929983,4.255922263074812,1.2069372787715813,0.07162347154961336
