span,V1ax_re,V1tang_re,T1_re,P1_re,rho1_re,s1_re,Y_tot_stator_re
0.8138138138138138,332.81406074156314,619.2452973051136,1508.602267962402,22.73760852069679,5.2500181375196995,1.1964710928743203,0.0675431758268702
0.8148148148148148,332.81394417271565,619.2611631951175,1508.5946882596886,22.733726012782707,5.249148056185332,1.1965136305632196,0.06790757506609667
0.8158158158158159,332.8138277624442,619.2770730426028,1508.5870872369965,22.72982935850205,5.248274773909195,1.196556337019012,0.06827345393556344
0.8168168168168168,332.81371151484626,619.2930268107228,1508.579464909318,22.725918786642474,5.247398343380631,1.1965992094588702,0.06864078887134165
0.8178178178178178,332.8135954340316,619.3090244626727,1508.5718212916202,22.721994529882384,5.246518818188288,1.1966422450491883,0.0690095558624568
0.8188188188188188,332.81347952412244,619.3250659616887,1508.5641563988443,22.718056824775985,5.245636252816681,1.1966854409057084,0.06937973045160764
0.8198198198198198,332.8133637892531,619.3411512710476,1508.5564702459062,22.714105911737295,5.244750702642542,1.1967287940936626,0.06975128773600665
0.8208208208208209,332.8132482335704,619.3572803540674,1508.5487628476965,22.71014203502303,5.243862223930896,1.1967723016279275,0.0701242023683428
0.8218218218218218,332.81313286123316,619.3734531741073,1508.54103421908,22.706165442714255,5.242970873830852,1.1968159604731943,0.07049844855786712
0.8228228228228228,332.81301767641264,619.3896696945674,1508.5332843748963,22.702176386697072,5.2420767103711805,1.1968597675441526,0.0708740000716028
0.8238238238238238,332.8129026832924,619.4059298788881,1508.5255133299595,22.698175122642077,5.241179792455591,1.1969037197056884,0.07125083023567938
0.8248248248248248,332.81278788606824,619.4222336905509,1508.5177210990587,22.694161909982807,5.240280179857797,1.1969478137730976,0.07162891193679267
0.8258258258258259,332.8126732889482,619.4385810930783,1508.5099076969575,22.690137011892798,5.2393779332162405,1.1969920465123118,0.0720082176237907
0.8268268268268268,332.81255889615267,619.4549720500329,1508.5020731383943,22.686100695261857,5.238473114028652,1.1970364146401407,0.07238871930938638
0.8278278278278278,332.81244471191434,619.4714065250182,1508.4942174380822,22.68205323067098,5.23756578464628,1.197080914824528,0.0727703885719977
0.8288288288288288,332.81233074047805,619.4878844816783,1508.4863406107095,22.677994892366257,5.2366560082679054,1.1971255436848223,0.07315319655771581
0.8298298298298298,332.8122169861011,619.5044058836977,1508.4784426709386,22.67392595823151,5.235743848933549,1.197170297792062,0.07353711398240145
0.8308308308308309,332.8121034530528,619.5209706948011,1508.4705236334078,22.66984670975994,5.234829371517956,1.1972151736692755,0.07392211113391063
0.8318318318318318,332.8119901456152,619.5375788787541,1508.4625835127297,22.665757432024733,5.2339126417238395,1.1972601677917953,0.07430815787444939
0.8328328328328328,332.8118770680822,619.554230399362,1508.454622323492,22.66165841364822,5.232993726074793,1.197305276587588,0.07469522364305883
0.8338338338338338,332.8117642247601,619.5709252204709,1508.4466400802573,22.65754994677027,5.232072691908019,1.1973504964375965,0.07508327745822999
0.8348348348348348,332.8116516199676,619.587663305967,1508.4386367975635,22.653432327015366,5.231149607366758,1.1973958236761004,0.0754722879206493
0.8358358358358359,332.81153925803545,619.6044446197762,1508.4306124899235,22.649305853458703,5.230224541392487,1.197441254591088,0.07586222321607516
0.8368368368368369,332.811427143307,619.6212691258651,1508.4225671718254,22.645170828591016,5.2292975637168375,1.1974867854246434,0.07625305111834488
0.8378378378378378,332.81131528013765,619.6381367882398,1508.4145008577323,22.641027558282445,5.228368744853274,1.1975324123733504,0.07664473899251359
0.8388388388388388,332.8112036728951,619.6550475709467,1508.4064135620827,22.63687635174534,5.227438156088534,1.1975781315887086,0.07703725379812408
0.8398398398398398,332.8110923259594,619.6720014380721,1508.3983052992899,22.63271752149568,5.226505869473763,1.1976239391775647,0.0774305620926081
0.8408408408408409,332.81098124372284,619.6889983537422,1508.390176083743,22.62855138331389,5.22557195781547,1.1976698312025589,0.07782463003481933
0.8418418418418419,332.81087043059006,619.706038282123,1508.382025929806,22.624378256204086,5.224636494666179,1.197715803682586,0.07821942338869758
0.8428428428428428,332.8107598909778,619.7231211874202,1508.3738548518186,22.62019846235259,5.2236995543148526,1.1977618525932687,0.07861490752706489
0.8438438438438438,332.8106496293153,619.7402470338789,1508.3656628640956,22.616012327085272,5.222761211777085,1.1978079738674494,0.07901104743555254
0.8448448448448448,332.81053965004395,619.7574157857845,1508.3574499809276,22.611820178823773,5.221821542785016,1.197854163395693,0.07940780771665956
0.8458458458458459,332.8104299576175,619.7746274074616,1508.3492162165799,22.607622349040742,5.220880623777029,1.1979004170268037,0.07980515259394219
0.8468468468468469,332.8103205565019,619.7918818632742,1508.340961585294,22.603419172214025,5.219938531887197,1.19794673056836,0.08020304591633398
0.8478478478478478,332.81021145117535,619.8091791176263,1508.3326861012868,22.59921098577981,5.218995344934494,1.1979930997872594,0.08060145116259684
0.8488488488488488,332.81010264612854,619.8265191349608,1508.3243897787502,22.59499813008478,5.218051141411772,1.1980395204102796,0.0810003314459017
0.8498498498498498,332.80999414586427,619.8439018797603,1508.3160726318524,22.590780948337233,5.217106000474505,1.1980859881246535,0.08139964951853945
0.8508508508508509,332.8098859548976,619.8613273165466,1508.307734674737,22.58655978655711,5.216160001929276,1.1981324985786574,0.081799367776761
0.8518518518518519,332.8097780777559,619.8787954098807,1508.299375921523,22.58233499352524,5.215213226222084,1.1981790473822136,0.0821994482657459
0.8528528528528528,332.8096705189789,619.896306124363,1508.2909963863056,22.57810692073133,5.214265754426362,1.1982256301075072,0.08259985268470016
0.8538538538538538,332.8095632831186,619.9138594246331,1508.2825960831549,22.57387592232126,5.213317668230837,1.198272242289615,0.0830005423920809
0.8548548548548548,332.80945637473917,619.9314552753692,1508.2741750261175,22.56964235504316,5.212369049927096,1.1983188794271498,0.08340147841094858
0.8558558558558559,332.8093497984171,619.9490936412891,1508.2657332292158,22.565406578192796,5.211419982397006,1.198365536982917,0.08380262143444578
0.8568568568568569,332.8092435587413,619.9667744871496,1508.2572707064476,22.561168953557768,5.21047054909986,1.1984122103845845,0.08420393183140099
0.8578578578578578,332.8091376603128,619.984497777746,1508.248787471787,22.556929845360955,5.209520834059332,1.1984588950253665,0.08460536965205828
0.8588588588588588,332.8090321077449,620.0022634779127,1508.2402835391836,22.552689620203015,5.208570921850236,1.1985055862647203,0.08500689463393038
0.8598598598598598,332.8089269056632,620.0200715525231,1508.2317589225634,22.54844864700389,5.207620897585029,1.1985522794290542,0.08540846620777492
0.8608608608608609,332.80882205870586,620.0379219664894,1508.2232136358275,22.54420729694363,5.20667084690019,1.1985989698124513,0.08581004350369331
0.8618618618618619,332.8087175715229,620.0558146847621,1508.2146476928544,22.5399659434021,5.205720855942302,1.1986456526774032,0.0862115853573504
0.8628628628628628,332.80861344877684,620.0737496723309,1508.2060611074974,22.535724961898012,5.204771011354011,1.1986923232555584,0.08661305031631492
0.8638638638638638,332.80850969514245,620.0917268942237,1508.1974538935865,22.531484730027138,5.2038214002597725,1.1987389767484806,0.08701439664651836
0.8648648648648649,332.8084063153068,620.1097463155074,1508.1888260649275,22.52724562739944,5.202872110251365,1.1987856083284214,0.08741558233883243
0.8658658658658659,332.8083033139692,620.1278079012869,1508.1801776353027,22.523008035575746,5.201923229373279,1.1988322131391045,0.0878165651157628
0.8668668668668669,332.8082006958412,620.145911616706,1508.1715086184704,22.518772338003366,5.200974846107883,1.1988787862965202,0.0882173024382589
0.8678678678678678,332.8080984656469,620.1640574269466,1508.162819028165,22.51453891995104,5.200027049360416,1.1989253228897339,0.08861775151263745
0.8688688688688688,332.8079966281222,620.1822452972292,1508.154108878097,22.510308168443075,5.1990799284438,1.1989718179817042,0.0890178692976192
