span,V1tang_re,V1ax_re,T1t_re,T1_re,P1_re,rho1_re,secondary_loss,distributed_Y_other_stator
0.13113113113113112,621.0823179825647,332.0411836014055,1700.0,1507.9188789683465,23.32828315026607,5.388843542330232,0.680411469078635,0.0190104941599517
0.13213213213213212,621.0567598599445,332.0411836014055,1700.0,1507.9311733563104,23.329138545245993,5.388997201285313,0.6765226683723012,0.0190104941599517
0.13313313313313313,621.0312846545189,332.0411836014055,1700.0,1507.9434273546065,23.32999115434307,5.389150358551406,0.6726306478179913,0.0190104941599517
0.13413413413413414,621.0058922804229,332.0411836014055,1700.0,1507.9556410094433,23.330840980533456,5.389303014675381,0.668735825739917,0.0190104941599517
0.13513513513513514,620.9805826519092,332.0411836014055,1700.0,1507.9678143669494,23.33168802678882,5.389455170203239,0.6648386180558706,0.0190104941599517
0.13613613613613612,620.9553556833495,332.0411836014055,1700.0,1507.979947473174,23.33253229607652,5.38960682568015,0.6609394382088339,0.0190104941599517
0.13713713713713713,620.9302112892328,332.0411836014055,1700.0,1507.9920403740866,23.33337379135945,5.389757981650424,0.657038697099686,0.0190104941599517
0.13813813813813813,620.9051493841669,332.0411836014055,1700.0,1508.0040931155781,23.33421251559618,5.389908638657539,0.6531368030210197,0.0190104941599517
0.13913913913913914,620.8801698828768,332.0411836014055,1700.0,1508.0161057434595,23.335048471740883,5.390058797244124,0.6492341615920826,0.0190104941599517
0.14014014014014015,620.8552727002049,332.0411836014055,1700.0,1508.0280783034639,23.335881662743372,5.390208457951965,0.6453311756948522,0.0190104941599517
0.14114114114114115,620.8304577511112,332.0411836014055,1700.0,1508.0400108412448,23.3367120915491,5.3903576213220115,0.6414282454112574,0.0190104941599517
0.14214214214214213,620.8057249506728,332.0411836014055,1700.0,1508.0519034023773,23.337539761099155,5.390506287894372,0.6375257679615584,0.0190104941599517
0.14314314314314314,620.7810742140832,332.0411836014055,1700.0,1508.063756032359,23.33836467433034,5.390654458208325,0.6336241376438948,0.0190104941599517
0.14414414414414414,620.7565054566535,332.0411836014055,1700.0,1508.0755687766075,23.33918683417506,5.390802132802308,0.6297237457750113,0.0190104941599517
0.14514514514514515,620.7320185938103,332.0411836014055,1700.0,1508.0873416804643,23.340006243561426,5.390949312213922,0.6258249806321733,0.0190104941599517
0.14614614614614616,620.7076135410971,332.0411836014055,1700.0,1508.0990747891915,23.340822905413216,5.391095996979942,0.6219282273962768,0.0190104941599517
0.14714714714714713,620.6832902141731,332.0411836014055,1700.0,1508.1107681479743,23.34163682264994,5.391242187636317,0.6180338680961676,0.0190104941599517
0.14814814814814814,620.6590485288141,332.0411836014055,1700.0,1508.1224218019197,23.342447998186714,5.391387884718151,0.614142281554171,0.0190104941599517
0.14914914914914915,620.6348884009107,332.0411836014055,1700.0,1508.1340357960576,23.343256434934446,5.391533088759736,0.6102538433328462,0.0190104941599517
0.15015015015015015,620.6108097464698,332.0411836014055,1700.0,1508.1456101753406,23.34406213579972,5.3916778002945325,0.606368925682967,0.0190104941599517
0.15115115115115116,620.5868124816128,332.0411836014055,1700.0,1508.1571449846444,23.344865103684864,5.391822019855178,0.6024878974927395,0.0190104941599517
0.15215215215215216,620.5628965225769,332.0411836014055,1700.0,1508.1686402687671,23.34566534148787,5.391965747973483,0.5986111242382607,0.0190104941599517
0.15315315315315314,620.5390617857138,332.0411836014055,1700.0,1508.1800960724308,23.346462852102544,5.392108985180444,0.5947389679352244,0.0190104941599517
0.15415415415415415,620.5153081874901,332.0411836014055,1700.0,1508.1915124402801,23.34725763841838,5.392251732006232,0.5908717870918804,0.0190104941599517
0.15515515515515516,620.4916356444867,332.0411836014055,1700.0,1508.2028894168839,23.348049703320644,5.392393988980202,0.5870099366632496,0.0190104941599517
0.15615615615615616,620.4680440733988,332.0411836014055,1700.0,1508.2142270467343,23.348839049690348,5.392535756630892,0.5831537680066013,0.0190104941599517
0.15715715715715717,620.4445333910363,332.0411836014055,1700.0,1508.2255253742474,23.349625680404277,5.392677035486026,0.5793036288381962,0.0190104941599517
